@relation musicfiles

@attribute Id numeric
@attribute Path string

@data
1,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_041_F2.wav
2,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_042_Fis2.wav
3,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_043_G2.wav
4,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_044_Gis2.wav
5,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_045_A2.wav
6,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_046_Ais2.wav
7,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_047_B2.wav
8,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_048_C3.wav
9,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_049_Cis3.wav
10,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_050_D3.wav
11,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_051_Dis3.wav
12,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_052_E3.wav
13,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_053_F3.wav
14,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_054_Fis3.wav
15,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_055_G3.wav
16,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_056_Gis3.wav
17,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_057_A3.wav
18,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_058_Ais3.wav
19,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_059_B3.wav
20,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_060_C4.wav
21,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_061_Cis4.wav
22,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_062_D4.wav
23,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_063_Dis4.wav
24,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_064_E4.wav
25,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_065_F4.wav
26,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_066_Fis4.wav
27,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_067_G4.wav
28,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_068_Gis4.wav
29,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_069_A4.wav
30,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_070_Ais4.wav
31,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_071_B4.wav
32,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_072_C5.wav
33,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_073_Cis5.wav
34,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_074_D5.wav
35,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_075_Dis5.wav
36,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_076_E5.wav
37,/scratch/Musikinformatik/Samples/EthnoSamples/StringedInstruments/OUD/OUD_077_F5.wav
