@relation musicfiles

@attribute Id numeric
@attribute Path string

@data
1,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_036_Kick1.wav
2,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_037_Snare_Sidestick.wav
3,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_038_Snare_Center.wav
4,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_039_Snare_Rimshot.wav
5,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_040_Snare_Halfway.wav
6,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_041_Tom4.wav
7,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_042_Hihat_Closed.wav
8,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_043_Tom3.wav
9,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_044_Hihat_Closed_Pedal.wav
10,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_045_Tom2.wav
11,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_046_Hihat_Open.wav
12,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_047_Tom1.wav
13,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_048_Crash1_Tip.wav
14,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_049_Crash1_Edge.wav
15,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_050_Crash1_Bell.wav
16,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_051_Ride_Tip.wav
17,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_052_Ride_Edge.wav
18,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_053_Ride_Bell.wav
19,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_054_Crash2_Tip.wav
20,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_055_Crash2_Edge.wav
21,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_056_Crash2_Bell.wav
22,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_057_FXCymbal1.wav
23,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_058_FXCymbal2.wav
24,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_059_FXCymbal3.wav
25,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_060_Kick2.wav
26,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_061_Snare_RimOnly.wav
27,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_062_Snare_Flam.wav
28,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_063_Snare_Roll.wav
29,/scratch/Musikinformatik/Samples/EuropInstruments-Library/drums/ARMordern_WhiteKit/ARMordernDrummer_WhiteKit_064_Snare_WiresOff.wav
